moon,ingress_jd,ingress_cal,egress_jd,egress_cal,duration_min,mid_jd,earth_moon_au,light_travel_min,ingress_prec_s,egress_prec_s
europa,2460759.003612823,A.D. 2025-03-24 12:05:12.15 TDB,2460759.115500041,A.D. 2025-03-24 14:46:19.20 TDB,161.1176,2460759.059556432,5.35566834,44.541735,0.0086,0.0086
europa,2460762.558494319,A.D. 2025-03-28 01:24:13.91 TDB,2460762.670464412,A.D. 2025-03-28 04:05:28.13 TDB,161.2369,2460762.614479365,5.40959762,44.990252,0.0086,0.0086
europa,2460766.112920196,A.D. 2025-03-31 14:42:36.30 TDB,2460766.224988424,A.D. 2025-03-31 17:23:59.00 TDB,161.3782,2460766.168954310,5.46240724,45.429456,0.0086,0.0086
europa,2460769.667666022,A.D. 2025-04-04 04:01:26.34 TDB,2460769.779823048,A.D. 2025-04-04 06:42:56.71 TDB,161.5061,2460769.723744535,5.51396599,45.858257,0.0086,0.0086
europa,2460773.222192348,A.D. 2025-04-07 17:19:57.42 TDB,2460773.334459089,A.D. 2025-04-07 20:01:37.27 TDB,161.6641,2460773.278325718,5.56414687,46.275598,0.0086,0.0086
europa,2460776.777092568,A.D. 2025-04-11 06:39:00.80 TDB,2460776.889432654,A.D. 2025-04-11 09:20:46.98 TDB,161.7697,2460776.833262611,5.61285801,46.680717,0.0086,0.0086
europa,2460780.331551703,A.D. 2025-04-14 19:57:26.07 TDB,2460780.443983333,A.D. 2025-04-14 22:39:20.16 TDB,161.9015,2460780.387767518,5.65999670,47.072757,0.0086,0.0086
europa,2460783.886210248,A.D. 2025-04-18 09:16:08.57 TDB,2460783.998704858,A.D. 2025-04-18 11:58:08.10 TDB,161.9922,2460783.942457553,5.70548182,47.451045,0.0086,0.0086
europa,2460787.440597909,A.D. 2025-04-21 22:34:27.66 TDB,2460787.553200100,A.D. 2025-04-22 01:16:36.49 TDB,162.1472,2460787.496899004,5.74921937,47.814800,0.0086,0.0086
europa,2460790.995380548,A.D. 2025-04-25 11:53:20.88 TDB,2460791.108045875,A.D. 2025-04-25 14:35:35.16 TDB,162.2381,2460791.051713211,5.79112604,48.163327,0.0086,0.0086
europa,2460794.549881356,A.D. 2025-04-29 01:11:49.75 TDB,2460794.662640110,A.D. 2025-04-29 03:54:12.11 TDB,162.3726,2460794.606260733,5.83109946,48.495775,0.0086,0.0086
europa,2460798.104490273,A.D. 2025-05-02 14:30:27.96 TDB,2460798.217292001,A.D. 2025-05-02 17:12:54.03 TDB,162.4345,2460798.160891137,5.86905403,48.811434,0.0086,0.0086
europa,2460801.658782117,A.D. 2025-05-06 03:48:38.77 TDB,2460801.771678742,A.D. 2025-05-06 06:31:13.04 TDB,162.5711,2460801.715230430,5.90491819,49.109707,0.0086,0.0086
europa,2460805.213353746,A.D. 2025-05-09 17:07:13.76 TDB,2460805.326305665,A.D. 2025-05-09 19:49:52.81 TDB,162.6508,2460805.269829705,5.93864666,49.390218,0.0086,0.0086
europa,2460808.767812964,A.D. 2025-05-13 06:25:39.04 TDB,2460808.880858577,A.D. 2025-05-13 09:08:26.18 TDB,162.7857,2460808.824335771,5.97019278,49.652579,0.0086,0.0086
europa,2460812.322393823,A.D. 2025-05-16 19:44:14.83 TDB,2460812.435474177,A.D. 2025-05-16 22:27:04.97 TDB,162.8357,2460812.378934000,5.99951470,49.896442,0.0086,0.0086
europa,2460815.876642185,A.D. 2025-05-20 09:02:21.88 TDB,2460815.989804280,A.D. 2025-05-20 11:45:19.09 TDB,162.9534,2460815.933223233,6.02656217,50.121389,0.0086,0.0086
europa,2460819.431022087,A.D. 2025-05-23 22:20:40.31 TDB,2460819.544224113,A.D. 2025-05-24 01:03:40.96 TDB,163.0109,2460819.487623100,6.05128628,50.327013,0.0086,0.0086
europa,2460822.985320340,A.D. 2025-05-27 11:38:51.68 TDB,2460823.098617436,A.D. 2025-05-27 14:22:00.55 TDB,163.1478,2460823.041968888,6.07363177,50.512855,0.0086,0.0086
europa,2460826.539829073,A.D. 2025-05-31 00:57:21.23 TDB,2460826.653156747,A.D. 2025-05-31 03:40:32.74 TDB,163.1919,2460826.596492910,6.09355506,50.678552,0.0086,0.0086
europa,2460830.094081460,A.D. 2025-06-03 14:15:28.64 TDB,2460830.207486904,A.D. 2025-06-03 16:58:46.87 TDB,163.3038,2460830.150784182,6.11102836,50.823873,0.0086,0.0086
europa,2460833.648318516,A.D. 2025-06-07 03:33:34.72 TDB,2460833.761745325,A.D. 2025-06-07 06:16:54.80 TDB,163.3346,2460833.705031921,6.12603891,50.948712,0.0086,0.0086
europa,2460837.202452278,A.D. 2025-06-10 16:51:31.88 TDB,2460837.315970480,A.D. 2025-06-10 19:34:59.85 TDB,163.4662,2460837.259211379,6.13857797,51.052996,0.0086,0.0086
europa,2460840.756763620,A.D. 2025-06-14 06:09:44.38 TDB,2460840.870309808,A.D. 2025-06-14 08:53:14.77 TDB,163.5065,2460840.813536714,6.14863789,51.136662,0.0086,0.0086
europa,2460844.311019907,A.D. 2025-06-17 19:27:52.12 TDB,2460844.424646220,A.D. 2025-06-17 22:11:29.43 TDB,163.6219,2460844.367833063,6.15620613,51.199605,0.0086,0.0086
europa,2460847.865173209,A.D. 2025-06-21 08:45:50.97 TDB,2460847.978811520,A.D. 2025-06-21 11:29:29.32 TDB,163.6392,2460847.921992365,6.16126209,51.241654,0.0086,0.0086
europa,2460851.419193978,A.D. 2025-06-24 22:03:38.36 TDB,2460851.532910751,A.D. 2025-06-25 00:47:23.49 TDB,163.7522,2460851.476052364,6.16378326,51.262622,0.0086,0.0086
europa,2460854.973263153,A.D. 2025-06-28 11:21:29.94 TDB,2460855.087008053,A.D. 2025-06-28 14:05:17.50 TDB,163.7927,2460855.030135603,6.16375930,51.262423,0.0086,0.0086
europa,2460858.527426300,A.D. 2025-07-02 00:39:29.63 TDB,2460858.641251523,A.D. 2025-07-02 03:23:24.13 TDB,163.9083,2460858.584338912,6.16119978,51.241136,0.0086,0.0086
europa,2460862.081531763,A.D. 2025-07-05 13:57:24.34 TDB,2460862.195371601,A.D. 2025-07-05 16:41:20.11 TDB,163.9294,2460862.138451682,6.15612548,51.198934,0.0086,0.0086
europa,2460865.635497975,A.D. 2025-07-09 03:15:07.03 TDB,2460865.749405780,A.D. 2025-07-09 05:59:08.66 TDB,164.0272,2460865.692451878,6.14855751,51.135994,0.0086,0.0086
europa,2460869.189377723,A.D. 2025-07-12 16:32:42.24 TDB,2460869.303306576,A.D. 2025-07-12 19:16:45.69 TDB,164.0575,2460869.246342150,6.13851685,51.052488,0.0086,0.0086
europa,2460872.743353110,A.D. 2025-07-16 05:50:25.71 TDB,2460872.857364728,A.D. 2025-07-16 08:34:36.31 TDB,164.1767,2460872.800358919,6.12601871,50.948544,0.0086,0.0086
europa,2460876.297366061,A.D. 2025-07-19 19:08:12.43 TDB,2460876.411397136,A.D. 2025-07-19 21:52:24.71 TDB,164.2047,2460876.354381599,6.11107460,50.824258,0.0086,0.0086
europa,2460879.851329354,A.D. 2025-07-23 08:25:54.86 TDB,2460879.965427874,A.D. 2025-07-23 11:10:12.97 TDB,164.3019,2460879.908378614,6.09369428,50.679710,0.0086,0.0086
europa,2460883.405087661,A.D. 2025-07-26 21:43:19.57 TDB,2460883.519199748,A.D. 2025-07-27 00:27:38.86 TDB,164.3214,2460883.462143704,6.07390263,50.515108,0.0086,0.0086
europa,2460886.958900217,A.D. 2025-07-30 11:00:48.98 TDB,2460887.073091058,A.D. 2025-07-30 13:45:15.07 TDB,164.4348,2460887.015995638,6.05173893,50.330778,0.0086,0.0086
europa,2460890.512717106,A.D. 2025-08-03 00:18:18.76 TDB,2460890.626935312,A.D. 2025-08-03 03:02:47.21 TDB,164.4742,2460890.569826209,6.02725793,50.127176,0.0086,0.0086
europa,2460894.066668405,A.D. 2025-08-06 13:36:00.15 TDB,2460894.180957460,A.D. 2025-08-06 16:20:34.72 TDB,164.5762,2460894.123812933,6.00051316,49.904746,0.0086,0.0086
europa,2460897.620384106,A.D. 2025-08-10 02:53:21.19 TDB,2460897.734689848,A.D. 2025-08-10 05:37:57.20 TDB,164.6003,2460897.677536977,5.97156252,49.663971,0.0086,0.0086
europa,2460901.174093384,A.D. 2025-08-13 16:10:41.67 TDB,2460901.288466532,A.D. 2025-08-13 18:55:23.51 TDB,164.6973,2460901.231279958,5.94044935,49.405211,0.0086,0.0086
europa,2460904.727716741,A.D. 2025-08-17 05:27:54.73 TDB,2460904.842125997,A.D. 2025-08-17 08:12:39.69 TDB,164.7493,2460904.784921369,5.90721884,49.128841,0.0086,0.0086
europa,2460908.281550998,A.D. 2025-08-20 18:45:26.01 TDB,2460908.396033064,A.D. 2025-08-20 21:30:17.26 TDB,164.8542,2460908.338792031,5.87191447,48.835223,0.0086,0.0086
europa,2460911.835271509,A.D. 2025-08-24 08:02:47.46 TDB,2460911.949783069,A.D. 2025-08-24 10:47:41.26 TDB,164.8966,2460911.892527289,5.83460762,48.524952,0.0086,0.0086
europa,2460915.388943330,A.D. 2025-08-27 21:20:04.70 TDB,2460915.503516140,A.D. 2025-08-28 00:05:03.79 TDB,164.9848,2460915.446229735,5.79537638,48.198676,0.0086,0.0086
europa,2460918.942453463,A.D. 2025-08-31 10:37:07.98 TDB,2460919.057063128,A.D. 2025-08-31 13:22:10.25 TDB,165.0379,2460918.999758295,5.75431611,47.857188,0.0086,0.0086
europa,2460922.496107519,A.D. 2025-09-03 23:54:23.69 TDB,2460922.610794847,A.D. 2025-09-04 02:39:32.67 TDB,165.1498,2460922.553451183,5.71151581,47.501229,0.0086,0.0086
europa,2460926.049782945,A.D. 2025-09-07 13:11:41.25 TDB,2460926.164511991,A.D. 2025-09-07 15:56:53.84 TDB,165.2098,2460926.107147468,5.66707637,47.131637,0.0086,0.0086
europa,2460929.603472695,A.D. 2025-09-11 02:29:00.04 TDB,2460929.718267349,A.D. 2025-09-11 05:14:18.30 TDB,165.3043,2460929.660870022,5.62108465,46.749136,0.0086,0.0086
europa,2460933.156950125,A.D. 2025-09-14 15:46:00.49 TDB,2460933.271782852,A.D. 2025-09-14 18:31:22.04 TDB,165.3591,2460933.214366489,5.57363180,46.354482,0.0086,0.0086
europa,2460936.710475239,A.D. 2025-09-18 05:03:05.06 TDB,2460936.825383614,A.D. 2025-09-18 07:48:33.14 TDB,165.4681,2460936.767929426,5.52480668,45.948416,0.0086,0.0086
europa,2460940.264021538,A.D. 2025-09-21 18:20:11.46 TDB,2460940.378986269,A.D. 2025-09-21 21:05:44.41 TDB,165.5492,2460940.321503903,5.47473084,45.531948,0.0086,0.0086
europa,2460943.817711465,A.D. 2025-09-25 07:37:30.27 TDB,2460943.932748603,A.D. 2025-09-25 10:23:09.48 TDB,165.6535,2460943.875230034,5.42353398,45.106157,0.0086,0.0086
europa,2460947.371240226,A.D. 2025-09-28 20:54:35.16 TDB,2460947.486325771,A.D. 2025-09-28 23:40:18.55 TDB,165.7232,2460947.428782998,5.37136802,44.672306,0.0086,0.0086
europa,2460950.924706206,A.D. 2025-10-02 10:11:34.62 TDB,2460951.039861361,A.D. 2025-10-02 12:57:24.02 TDB,165.8234,2460950.982283784,5.31837392,44.231567,0.0086,0.0086
europa,2460954.478156798,A.D. 2025-10-05 23:28:32.75 TDB,2460954.593378922,A.D. 2025-10-06 02:14:27.94 TDB,165.9199,2460954.535767860,5.26470299,43.785200,0.0086,0.0086
europa,2460958.031743488,A.D. 2025-10-09 12:45:42.64 TDB,2460958.147046085,A.D. 2025-10-09 15:31:44.78 TDB,166.0357,2460958.089394786,5.21049255,43.334345,0.0086,0.0086
europa,2460961.585364074,A.D. 2025-10-13 02:02:55.46 TDB,2460961.700729512,A.D. 2025-10-13 04:49:03.03 TDB,166.1262,2460961.643046793,5.15589142,42.880241,0.0086,0.0086
europa,2460965.138846057,A.D. 2025-10-16 15:19:56.30 TDB,2460965.254283779,A.D. 2025-10-16 18:06:10.12 TDB,166.2303,2460965.196564918,5.10105421,42.424174,0.0086,0.0086
europa,2460968.692289643,A.D. 2025-10-20 04:36:53.83 TDB,2460968.807794085,A.D. 2025-10-20 07:23:13.41 TDB,166.3264,2460968.750041864,5.04616210,41.967650,0.0086,0.0086
europa,2460972.245746649,A.D. 2025-10-23 17:53:52.51 TDB,2460972.361343240,A.D. 2025-10-23 20:40:20.06 TDB,166.4591,2460972.303544944,4.99140430,41.512244,0.0086,0.0086
europa,2460975.799390463,A.D. 2025-10-27 07:11:07.34 TDB,2460975.915059518,A.D. 2025-10-27 09:57:41.14 TDB,166.5634,2460975.857224991,4.93698629,41.059663,0.0086,0.0086
europa,2460979.352949509,A.D. 2025-10-30 20:28:14.84 TDB,2460979.468704451,A.D. 2025-10-30 23:14:56.06 TDB,166.6871,2460979.410826980,4.88311310,40.611613,0.0086,0.0086
europa,2460982.906462553,A.D. 2025-11-03 09:45:18.36 TDB,2460983.022283254,A.D. 2025-11-03 12:32:05.27 TDB,166.7818,2460982.964372903,4.82998988,40.169801,0.0086,0.0086
europa,2460986.459867891,A.D. 2025-11-06 23:02:12.59 TDB,2460986.575785457,A.D. 2025-11-07 01:49:07.86 TDB,166.9213,2460986.517826675,4.77780755,39.735814,0.0086,0.0086
europa,2460990.013457661,A.D. 2025-11-10 12:19:22.74 TDB,2460990.129457563,A.D. 2025-11-10 15:06:25.13 TDB,167.0399,2460990.071457612,4.72676043,39.311268,0.0086,0.0086
europa,2460993.567070162,A.D. 2025-11-14 01:36:34.86 TDB,2460993.683169774,A.D. 2025-11-14 04:23:45.87 TDB,167.1834,2460993.625119968,4.67705775,38.897903,0.0086,0.0086
europa,2460997.120720046,A.D. 2025-11-17 14:53:50.21 TDB,2460997.236891605,A.D. 2025-11-17 17:41:07.43 TDB,167.2870,2460997.178805825,4.62893084,38.497644,0.0086,0.0086
europa,2461000.674157657,A.D. 2025-11-21 04:10:47.22 TDB,2461000.790428013,A.D. 2025-11-21 06:58:12.98 TDB,167.4293,2461000.732292835,4.58261163,38.112419,0.0086,0.0086
europa,2461004.227733571,A.D. 2025-11-24 17:27:56.18 TDB,2461004.344088448,A.D. 2025-11-24 20:15:29.24 TDB,167.5510,2461004.285911010,4.53833216,37.744158,0.0086,0.0086
europa,2461007.781307134,A.D. 2025-11-28 06:45:04.94 TDB,2461007.897776539,A.D. 2025-11-28 09:32:47.89 TDB,167.7159,2461007.839541837,4.49631670,37.394726,0.0086,0.0086
europa,2461011.335103493,A.D. 2025-12-01 20:02:32.94 TDB,2461011.451651767,A.D. 2025-12-01 22:50:22.71 TDB,167.8295,2461011.393377630,4.45678020,37.065911,0.0086,0.0086
europa,2461014.888654735,A.D. 2025-12-05 09:19:39.77 TDB,2461015.005311198,A.D. 2025-12-05 12:07:38.89 TDB,167.9853,2461014.946982967,4.41991858,36.759342,0.0086,0.0086
europa,2461018.442293564,A.D. 2025-12-08 22:36:54.16 TDB,2461018.559027014,A.D. 2025-12-09 01:24:59.93 TDB,168.0962,2461018.500660289,4.38591607,36.476552,0.0086,0.0086
europa,2461021.995832723,A.D. 2025-12-12 11:53:59.95 TDB,2461022.112694061,A.D. 2025-12-12 14:42:16.77 TDB,168.2803,2461022.054263392,4.35496225,36.219117,0.0086,0.0086
europa,2461025.549679010,A.D. 2025-12-16 01:11:32.27 TDB,2461025.666622273,A.D. 2025-12-16 03:59:56.16 TDB,168.3983,2461025.608150641,4.32725071,35.988647,0.0086,0.0086
europa,2461029.103399372,A.D. 2025-12-19 14:28:53.71 TDB,2461029.220465798,A.D. 2025-12-19 17:17:28.24 TDB,168.5757,2461029.161932585,4.30296384,35.786659,0.0086,0.0086
europa,2461032.657164196,A.D. 2025-12-23 03:46:18.99 TDB,2461032.774302416,A.D. 2025-12-23 06:34:59.73 TDB,168.6790,2461032.715733306,4.28226297,35.614495,0.0086,0.0086
europa,2461036.210757887,A.D. 2025-12-26 17:03:29.48 TDB,2461036.328026118,A.D. 2025-12-26 19:52:21.46 TDB,168.8663,2461036.269392002,4.26527992,35.473251,0.0086,0.0086
europa,2461039.764582648,A.D. 2025-12-30 06:20:59.94 TDB,2461039.881937340,A.D. 2025-12-30 09:09:59.39 TDB,168.9908,2461039.823259994,4.25211814,35.363788,0.0086,0.0086
