moon,ingress_jd,ingress_cal,egress_jd,egress_cal,duration_min,mid_jd,earth_moon_au,light_travel_min,ingress_prec_s,egress_prec_s
io,2457389.123836510,A.D. 2016-01-01 14:58:19.47 TDB,2457389.218599424,A.D. 2016-01-01 17:14:46.99 TDB,136.4586,2457389.171217967,5.04193390,41.932486,0.0086,0.0086
io,2457390.893756492,A.D. 2016-01-03 09:27:00.56 TDB,2457390.988509460,A.D. 2016-01-03 11:43:27.22 TDB,136.4443,2457390.941132976,5.01510078,41.709321,0.0086,0.0086
io,2457392.663591151,A.D. 2016-01-05 03:55:34.28 TDB,2457392.758339979,A.D. 2016-01-05 06:12:00.57 TDB,136.4383,2457392.710965564,4.98855082,41.488512,0.0086,0.0086
io,2457394.433376657,A.D. 2016-01-06 22:24:03.74 TDB,2457394.528124651,A.D. 2016-01-07 00:40:29.97 TDB,136.4371,2457394.480750654,4.96231105,41.270283,0.0086,0.0086
io,2457396.203247317,A.D. 2016-01-08 16:52:40.57 TDB,2457396.298001290,A.D. 2016-01-08 19:09:07.31 TDB,136.4457,2457396.250624304,4.93640920,41.054863,0.0086,0.0086
io,2457397.973088036,A.D. 2016-01-10 11:21:14.81 TDB,2457398.067831282,A.D. 2016-01-10 13:37:40.62 TDB,136.4303,2457398.020459659,4.91087742,40.842522,0.0086,0.0086
io,2457399.742849656,A.D. 2016-01-12 05:49:42.21 TDB,2457399.837588854,A.D. 2016-01-12 08:06:07.68 TDB,136.4244,2457399.790219255,4.88574462,40.633499,0.0086,0.0086
io,2457401.512592601,A.D. 2016-01-14 00:18:08.00 TDB,2457401.607334057,A.D. 2016-01-14 02:34:33.66 TDB,136.4277,2457401.559963329,4.86103849,40.428024,0.0086,0.0086
io,2457403.282478825,A.D. 2016-01-15 18:46:46.17 TDB,2457403.377230012,A.D. 2016-01-15 21:03:12.67 TDB,136.4417,2457403.329854419,4.83678627,40.226325,0.0086,0.0086
io,2457405.052393627,A.D. 2016-01-17 13:15:26.81 TDB,2457405.147136928,A.D. 2016-01-17 15:31:52.63 TDB,136.4304,2457405.099765277,4.81301832,40.028653,0.0086,0.0086
io,2457406.822255614,A.D. 2016-01-19 07:44:02.89 TDB,2457406.916993216,A.D. 2016-01-19 10:00:28.21 TDB,136.4221,2457406.869624415,4.78976070,39.835225,0.0086,0.0086
io,2457408.592075604,A.D. 2016-01-21 02:12:35.33 TDB,2457408.686812026,A.D. 2016-01-21 04:29:00.56 TDB,136.4204,2457408.639443815,4.76703754,39.646242,0.0086,0.0086
io,2457410.361991503,A.D. 2016-01-22 20:41:16.07 TDB,2457410.456733085,A.D. 2016-01-22 22:57:41.74 TDB,136.4279,2457410.409362294,4.74487237,39.461900,0.0086,0.0086
io,2457412.131883057,A.D. 2016-01-24 15:09:54.70 TDB,2457412.226613030,A.D. 2016-01-24 17:26:19.37 TDB,136.4112,2457412.179248043,4.72329229,39.282424,0.0086,0.0086
io,2457413.901678201,A.D. 2016-01-26 09:38:25.00 TDB,2457413.996398672,A.D. 2016-01-26 11:54:48.85 TDB,136.3975,2457413.949038437,4.70232134,39.108014,0.0086,0.0086
io,2457415.671409330,A.D. 2016-01-28 04:06:49.77 TDB,2457415.766128010,A.D. 2016-01-28 06:23:13.46 TDB,136.3949,2457415.718768670,4.68198284,38.938864,0.0086,0.0086
io,2457417.441259820,A.D. 2016-01-29 22:35:24.85 TDB,2457417.535986030,A.D. 2016-01-30 00:51:49.19 TDB,136.4057,2457417.488622925,4.66230052,38.775171,0.0086,0.0086
io,2457419.211144314,A.D. 2016-01-31 17:04:02.87 TDB,2457419.305863349,A.D. 2016-01-31 19:20:26.59 TDB,136.3954,2457419.258503832,4.64330205,38.617166,0.0086,0.0086
io,2457420.980993250,A.D. 2016-02-02 11:32:37.82 TDB,2457421.075704856,A.D. 2016-02-02 13:49:00.90 TDB,136.3847,2457421.028349053,4.62501234,38.465055,0.0086,0.0086
io,2457422.750809445,A.D. 2016-02-04 06:01:09.94 TDB,2457422.845519436,A.D. 2016-02-04 08:17:32.88 TDB,136.3824,2457422.798164440,4.60745534,38.319038,0.0086,0.0086
io,2457424.520747092,A.D. 2016-02-06 00:29:52.55 TDB,2457424.615462351,A.D. 2016-02-06 02:46:15.95 TDB,136.3900,2457424.568104722,4.59065487,38.179312,0.0086,0.0086
io,2457426.290690848,A.D. 2016-02-07 18:58:35.69 TDB,2457426.385395376,A.D. 2016-02-07 21:14:58.16 TDB,136.3745,2457426.338043112,4.57463752,38.046100,0.0086,0.0086
io,2457428.060545695,A.D. 2016-02-09 13:27:11.15 TDB,2457428.155237002,A.D. 2016-02-09 15:43:32.48 TDB,136.3555,2457428.107891348,4.55942615,37.919591,0.0086,0.0086
io,2457429.830304764,A.D. 2016-02-11 07:55:38.33 TDB,2457429.924990168,A.D. 2016-02-11 10:11:59.15 TDB,136.3470,2457429.877647466,4.54504105,37.799954,0.0086,0.0086
io,2457431.600152767,A.D. 2016-02-13 02:24:13.20 TDB,2457431.694841696,A.D. 2016-02-13 04:40:34.32 TDB,136.3521,2457431.647497231,4.53150069,37.687342,0.0086,0.0086
io,2457433.370019943,A.D. 2016-02-14 20:52:49.72 TDB,2457433.464699969,A.D. 2016-02-14 23:09:10.08 TDB,136.3392,2457433.417359957,4.51882437,37.581916,0.0086,0.0086
io,2457435.139843341,A.D. 2016-02-16 15:21:22.46 TDB,2457435.234512609,A.D. 2016-02-16 17:37:41.89 TDB,136.3237,2457435.187177975,4.50702705,37.483801,0.0086,0.0086
io,2457436.909621912,A.D. 2016-02-18 09:49:51.33 TDB,2457437.004288460,A.D. 2016-02-18 12:06:10.52 TDB,136.3198,2457436.956955186,4.49612144,37.393102,0.0086,0.0086
io,2457438.679537646,A.D. 2016-02-20 04:18:32.05 TDB,2457438.774209297,A.D. 2016-02-20 06:34:51.68 TDB,136.3272,2457438.726873471,4.48611984,37.309921,0.0086,0.0086
io,2457440.449499599,A.D. 2016-02-21 22:47:16.77 TDB,2457440.544161981,A.D. 2016-02-22 01:03:35.60 TDB,136.3138,2457440.496830790,4.47703636,37.234376,0.0086,0.0086
io,2457442.219404351,A.D. 2016-02-23 17:15:56.54 TDB,2457442.314051605,A.D. 2016-02-23 19:32:14.06 TDB,136.2920,2457442.266727978,4.46888200,37.166558,0.0086,0.0086
io,2457443.989208490,A.D. 2016-02-25 11:44:27.61 TDB,2457444.083847674,A.D. 2016-02-25 14:00:44.44 TDB,136.2804,2457444.036528082,4.46166604,37.106545,0.0086,0.0086
io,2457445.759087493,A.D. 2016-02-27 06:13:05.16 TDB,2457445.853726850,A.D. 2016-02-27 08:29:22.00 TDB,136.2807,2457445.806407171,4.45539784,37.054414,0.0086,0.0086
io,2457447.528973590,A.D. 2016-02-29 00:41:43.32 TDB,2457447.623601506,A.D. 2016-02-29 02:57:59.17 TDB,136.2642,2457447.576287548,4.45008804,37.010254,0.0086,0.0086
io,2457449.298796051,A.D. 2016-03-01 19:10:15.98 TDB,2457449.393407871,A.D. 2016-03-01 21:26:30.44 TDB,136.2410,2457449.346101961,4.44574416,36.974127,0.0086,0.0086
io,2457451.068538398,A.D. 2016-03-03 13:38:41.72 TDB,2457451.163144230,A.D. 2016-03-03 15:54:55.66 TDB,136.2324,2457451.115841314,4.44237184,36.946080,0.0086,0.0086
io,2457452.838405286,A.D. 2016-03-05 08:07:18.22 TDB,2457452.933014681,A.D. 2016-03-05 10:23:32.47 TDB,136.2375,2457452.885709983,4.43997707,36.926163,0.0086,0.0086
io,2457454.608341753,A.D. 2016-03-07 02:36:00.73 TDB,2457454.702943223,A.D. 2016-03-07 04:52:14.29 TDB,136.2261,2457454.655642488,4.43856623,36.914430,0.0086,0.0086
io,2457456.378256527,A.D. 2016-03-08 21:04:41.36 TDB,2457456.472841453,A.D. 2016-03-08 23:20:53.50 TDB,136.2023,2457456.425548990,4.43814191,36.910901,0.0086,0.0086
io,2457458.148085799,A.D. 2016-03-10 15:33:14.61 TDB,2457458.242661767,A.D. 2016-03-10 17:49:25.98 TDB,136.1894,2457458.195373783,4.43870312,36.915568,0.0086,0.0086
io,2457459.917999138,A.D. 2016-03-12 10:01:55.13 TDB,2457460.012573675,A.D. 2016-03-12 12:18:06.37 TDB,136.1873,2457459.965286407,4.44024772,36.928414,0.0086,0.0086
io,2457461.687929238,A.D. 2016-03-14 04:30:37.09 TDB,2457461.782491484,A.D. 2016-03-14 06:46:47.26 TDB,136.1696,2457461.735210361,4.44277194,36.949408,0.0086,0.0086
io,2457463.457788477,A.D. 2016-03-15 22:59:12.92 TDB,2457463.552329626,A.D. 2016-03-16 01:15:21.28 TDB,136.1393,2457463.505059052,4.44626792,36.978483,0.0086,0.0086
io,2457465.227528767,A.D. 2016-03-17 17:27:38.49 TDB,2457465.322059007,A.D. 2016-03-17 19:43:45.90 TDB,136.1235,2457465.274793887,4.45072529,37.015554,0.0086,0.0086
io,2457466.997358371,A.D. 2016-03-19 11:56:11.76 TDB,2457467.091888034,A.D. 2016-03-19 14:12:19.13 TDB,136.1227,2457467.044623202,4.45613518,37.060546,0.0086,0.0086
io,2457468.767252594,A.D. 2016-03-21 06:24:50.62 TDB,2457468.861774107,A.D. 2016-03-21 08:40:57.28 TDB,136.1110,2457468.814513351,4.46248895,37.113389,0.0086,0.0086
io,2457470.537140039,A.D. 2016-03-23 00:53:28.90 TDB,2457470.631643489,A.D. 2016-03-23 03:09:34.00 TDB,136.0850,2457470.584391764,4.46977554,37.173990,0.0086,0.0086
io,2457472.306952889,A.D. 2016-03-24 19:22:00.73 TDB,2457472.401446587,A.D. 2016-03-24 21:38:04.99 TDB,136.0709,2457472.354199738,4.47798190,37.242240,0.0086,0.0086
io,2457474.076868530,A.D. 2016-03-26 13:50:41.44 TDB,2457474.171359798,A.D. 2016-03-26 16:06:45.49 TDB,136.0674,2457474.124114164,4.48709697,37.318048,0.0086,0.0086
io,2457475.846832506,A.D. 2016-03-28 08:19:26.33 TDB,2457475.941312505,A.D. 2016-03-28 10:35:29.40 TDB,136.0512,2457475.894072506,4.49710923,37.401317,0.0086,0.0086
io,2457477.616744973,A.D. 2016-03-30 02:48:06.77 TDB,2457477.711201367,A.D. 2016-03-30 05:04:07.80 TDB,136.0172,2457477.663973170,4.50800440,37.491929,0.0086,0.0086
io,2457479.386519567,A.D. 2016-03-31 21:16:35.29 TDB,2457479.480961051,A.D. 2016-03-31 23:32:35.03 TDB,135.9957,2457479.433740309,4.51976574,37.589745,0.0086,0.0086
io,2457481.156348717,A.D. 2016-04-02 15:45:08.53 TDB,2457481.250784437,A.D. 2016-04-02 18:01:07.78 TDB,135.9874,2457481.203566577,4.53237899,37.694647,0.0086,0.0086
io,2457482.926221780,A.D. 2016-04-04 10:13:45.56 TDB,2457483.020646959,A.D. 2016-04-04 12:29:43.90 TDB,135.9723,2457482.973434369,4.54582909,37.806508,0.0086,0.0086
io,2457484.696078822,A.D. 2016-04-06 04:42:21.21 TDB,2457484.790482806,A.D. 2016-04-06 06:58:17.71 TDB,135.9417,2457484.743280814,4.56009790,37.925178,0.0086,0.0086
io,2457486.465848749,A.D. 2016-04-07 23:10:49.33 TDB,2457486.560241251,A.D. 2016-04-08 01:26:44.84 TDB,135.9252,2457486.513045000,4.57516370,38.050476,0.0086,0.0086
io,2457488.235723830,A.D. 2016-04-09 17:39:26.54 TDB,2457488.330112726,A.D. 2016-04-09 19:55:21.74 TDB,135.9200,2457488.282918278,4.59100638,38.182236,0.0086,0.0086
io,2457490.005680844,A.D. 2016-04-11 12:08:10.82 TDB,2457490.100059975,A.D. 2016-04-11 14:24:05.18 TDB,135.9059,2457490.052870410,4.60760376,38.320272,0.0086,0.0086
io,2457491.775625813,A.D. 2016-04-13 06:36:54.07 TDB,2457491.869980777,A.D. 2016-04-13 08:52:46.34 TDB,135.8711,2457491.822803295,4.62493072,38.464376,0.0086,0.0086
io,2457493.545441931,A.D. 2016-04-15 01:05:26.18 TDB,2457493.639780225,A.D. 2016-04-15 03:21:17.01 TDB,135.8471,2457493.592611078,4.64295972,38.614319,0.0086,0.0086
io,2457495.315298590,A.D. 2016-04-16 19:34:01.80 TDB,2457495.409627477,A.D. 2016-04-16 21:49:51.81 TDB,135.8336,2457495.362463033,4.66166751,38.769906,0.0086,0.0086
io,2457497.085186872,A.D. 2016-04-18 14:02:40.15 TDB,2457497.179502918,A.D. 2016-04-18 16:18:29.05 TDB,135.8151,2457497.132344895,4.68103090,38.930947,0.0086,0.0086
io,2457498.855044173,A.D. 2016-04-20 08:31:15.82 TDB,2457498.949334642,A.D. 2016-04-20 10:47:02.51 TDB,135.7783,2457498.902189407,4.70102534,39.097236,0.0086,0.0086
io,2457500.624782804,A.D. 2016-04-22 02:59:41.23 TDB,2457500.719057855,A.D. 2016-04-22 05:15:26.60 TDB,135.7561,2457500.671920329,4.72162444,39.268553,0.0086,0.0086
io,2457502.394600474,A.D. 2016-04-23 21:28:13.48 TDB,2457502.488869113,A.D. 2016-04-23 23:43:58.29 TDB,135.7468,2457502.441734794,4.74280664,39.444720,0.0086,0.0086
io,2457504.164510879,A.D. 2016-04-25 15:56:53.74 TDB,2457504.258771079,A.D. 2016-04-25 18:12:37.82 TDB,135.7347,2457504.211640979,4.76455022,39.625556,0.0086,0.0086
io,2457505.934444712,A.D. 2016-04-27 10:25:36.02 TDB,2457506.028680807,A.D. 2016-04-27 12:41:18.02 TDB,135.7000,2457505.981562759,4.78683163,39.810865,0.0086,0.0086
io,2457507.704273612,A.D. 2016-04-29 04:54:09.24 TDB,2457507.798492470,A.D. 2016-04-29 07:09:49.75 TDB,135.6752,2457507.751383041,4.80962444,40.000427,0.0086,0.0086
io,2457509.474151487,A.D. 2016-04-30 23:22:46.69 TDB,2457509.568359192,A.D. 2016-05-01 01:38:26.23 TDB,135.6591,2457509.521255339,4.83290657,40.194058,0.0086,0.0086
io,2457511.244072113,A.D. 2016-05-02 17:51:27.83 TDB,2457511.338267041,A.D. 2016-05-02 20:07:06.27 TDB,135.6407,2457511.291169577,4.85665509,40.391569,0.0086,0.0086
io,2457513.013964544,A.D. 2016-05-04 12:20:06.54 TDB,2457513.108130769,A.D. 2016-05-04 14:35:42.50 TDB,135.5994,2457513.061047656,4.88084467,40.592747,0.0086,0.0086
io,2457514.783710079,A.D. 2016-05-06 06:48:32.55 TDB,2457514.877856258,A.D. 2016-05-06 09:04:06.78 TDB,135.5705,2457514.830783169,4.90544606,40.797351,0.0086,0.0086
io,2457516.553492002,A.D. 2016-05-08 01:17:01.71 TDB,2457516.647626617,A.D. 2016-05-08 03:32:34.94 TDB,135.5538,2457516.600559310,4.93043412,41.005170,0.0086,0.0086
io,2457518.323350014,A.D. 2016-05-09 19:45:37.44 TDB,2457518.417475801,A.D. 2016-05-09 22:01:09.91 TDB,135.5411,2457518.370412908,4.95578291,41.215990,0.0086,0.0086
io,2457520.093242479,A.D. 2016-05-11 14:14:16.15 TDB,2457520.187343706,A.D. 2016-05-11 16:29:46.50 TDB,135.5058,2457520.140293092,4.98146514,41.429582,0.0086,0.0086
io,2457521.863042875,A.D. 2016-05-13 08:42:46.90 TDB,2457521.957126662,A.D. 2016-05-13 10:58:15.74 TDB,135.4807,2457521.910084768,5.00745091,41.645699,0.0086,0.0086
io,2457523.632904458,A.D. 2016-05-15 03:11:22.95 TDB,2457523.726975848,A.D. 2016-05-15 05:26:50.71 TDB,135.4628,2457523.679940153,5.03371633,41.864142,0.0086,0.0086
io,2457525.402837944,A.D. 2016-05-16 21:40:05.20 TDB,2457525.496898579,A.D. 2016-05-16 23:55:32.04 TDB,135.4473,2457525.449868262,5.06023795,42.084716,0.0086,0.0086
io,2457527.172772375,A.D. 2016-05-18 16:08:47.53 TDB,2457527.266803762,A.D. 2016-05-18 18:24:11.85 TDB,135.4052,2457527.219788069,5.08699155,42.307219,0.0086,0.0086
io,2457528.942555909,A.D. 2016-05-20 10:37:16.83 TDB,2457529.036564636,A.D. 2016-05-20 12:52:39.18 TDB,135.3726,2457528.989560273,5.11394998,42.531425,0.0086,0.0086
io,2457530.712341116,A.D. 2016-05-22 05:05:46.27 TDB,2457530.806333013,A.D. 2016-05-22 07:21:07.17 TDB,135.3483,2457530.759337064,5.14109220,42.757160,0.0086,0.0086
io,2457532.482176050,A.D. 2016-05-23 23:34:20.01 TDB,2457532.576157270,A.D. 2016-05-24 01:49:39.99 TDB,135.3330,2457532.529166660,5.16839794,42.984255,0.0086,0.0086
io,2457534.252034632,A.D. 2016-05-25 18:02:55.79 TDB,2457534.345988822,A.D. 2016-05-25 20:18:13.43 TDB,135.2940,2457534.299011727,5.19584629,43.212536,0.0086,0.0086
io,2457536.021789725,A.D. 2016-05-27 12:31:22.63 TDB,2457536.115725209,A.D. 2016-05-27 14:46:38.66 TDB,135.2671,2457536.068757467,5.22341280,43.441800,0.0086,0.0086
io,2457537.791597225,A.D. 2016-05-29 06:59:54.00 TDB,2457537.885518866,A.D. 2016-05-29 09:15:08.83 TDB,135.2472,2457537.838558045,5.25107830,43.671887,0.0086,0.0086
io,2457539.561500506,A.D. 2016-05-31 01:28:33.64 TDB,2457539.655414022,A.D. 2016-05-31 03:43:47.77 TDB,135.2355,2457539.608457264,5.27882327,43.902634,0.0086,0.0086
io,2457541.331447441,A.D. 2016-06-01 19:57:17.06 TDB,2457541.425332620,A.D. 2016-06-01 22:12:28.74 TDB,135.1947,2457541.378390030,5.30662623,44.133865,0.0086,0.0086
io,2457543.101266372,A.D. 2016-06-03 14:25:49.41 TDB,2457543.195128771,A.D. 2016-06-03 16:40:59.13 TDB,135.1619,2457543.148197572,5.33446049,44.365355,0.0086,0.0086
io,2457544.871076462,A.D. 2016-06-05 08:54:21.01 TDB,2457544.964919091,A.D. 2016-06-05 11:09:29.01 TDB,135.1334,2457544.917997777,5.36230376,44.596921,0.0086,0.0086
io,2457546.640924363,A.D. 2016-06-07 03:22:55.86 TDB,2457546.734755522,A.D. 2016-06-07 05:38:02.88 TDB,135.1169,2457546.687839943,5.39013411,44.828378,0.0086,0.0086
io,2457548.410784386,A.D. 2016-06-08 21:51:31.77 TDB,2457548.504585337,A.D. 2016-06-09 00:06:36.17 TDB,135.0734,2457548.457684861,5.41792938,45.059545,0.0086,0.0086
io,2457550.180515829,A.D. 2016-06-10 16:19:56.57 TDB,2457550.274294827,A.D. 2016-06-10 18:34:59.07 TDB,135.0418,2457550.227405327,5.44566441,45.290210,0.0086,0.0086
io,2457551.950264386,A.D. 2016-06-12 10:48:22.84 TDB,2457552.044026387,A.D. 2016-06-12 13:03:23.88 TDB,135.0173,2457551.997145386,5.47332036,45.520217,0.0086,0.0086
io,2457553.720106746,A.D. 2016-06-14 05:16:57.22 TDB,2457553.813862695,A.D. 2016-06-14 07:31:57.74 TDB,135.0086,2457553.766984721,5.50088008,45.749425,0.0086,0.0086
io,2457555.490022562,A.D. 2016-06-15 23:45:37.95 TDB,2457555.583751603,A.D. 2016-06-16 02:00:36.14 TDB,134.9698,2457555.536887082,5.52832635,45.977688,0.0086,0.0086
io,2457557.259842024,A.D. 2016-06-17 18:14:10.35 TDB,2457557.353549138,A.D. 2016-06-17 20:29:06.65 TDB,134.9382,2457557.306695580,5.55563791,46.204832,0.0086,0.0086
io,2457559.029662186,A.D. 2016-06-19 12:42:42.81 TDB,2457559.123348698,A.D. 2016-06-19 14:57:37.33 TDB,134.9086,2457559.076505442,5.58279862,46.430720,0.0086,0.0086
io,2457560.799533029,A.D. 2016-06-21 07:11:19.65 TDB,2457560.893209768,A.D. 2016-06-21 09:26:13.32 TDB,134.8945,2457560.846371398,5.60979371,46.655232,0.0086,0.0086
io,2457562.569424745,A.D. 2016-06-23 01:39:58.30 TDB,2457562.663070149,A.D. 2016-06-23 03:54:49.26 TDB,134.8494,2457562.616247447,5.63660815,46.878241,0.0086,0.0086
io,2457564.339172989,A.D. 2016-06-24 20:08:24.55 TDB,2457564.432793272,A.D. 2016-06-24 22:23:13.34 TDB,134.8132,2457564.385983131,5.66322265,47.099587,0.0086,0.0086
io,2457566.108893524,A.D. 2016-06-26 14:36:48.40 TDB,2457566.202492103,A.D. 2016-06-26 16:51:35.32 TDB,134.7820,2457566.155692814,5.68962233,47.319146,0.0086,0.0086
io,2457567.878682080,A.D. 2016-06-28 09:05:18.13 TDB,2457567.972274469,A.D. 2016-06-28 11:20:04.51 TDB,134.7730,2457567.925478274,5.71579321,47.536803,0.0086,0.0086
io,2457569.648546211,A.D. 2016-06-30 03:33:54.39 TDB,2457569.742112224,A.D. 2016-06-30 05:48:38.50 TDB,134.7351,2457569.695329217,5.74172035,47.752432,0.0086,0.0086
io,2457571.418328991,A.D. 2016-07-01 22:02:23.62 TDB,2457571.511874063,A.D. 2016-07-02 00:17:05.92 TDB,134.7049,2457571.465101527,5.76738333,47.965865,0.0086,0.0086
io,2457573.188119658,A.D. 2016-07-03 16:30:53.54 TDB,2457573.281644034,A.D. 2016-07-03 18:45:34.04 TDB,134.6751,2457573.234881846,5.79276510,48.176958,0.0086,0.0086
io,2457574.957987246,A.D. 2016-07-05 10:59:30.10 TDB,2457575.051504894,A.D. 2016-07-05 13:14:10.02 TDB,134.6654,2457575.004746070,5.81784985,48.385582,0.0086,0.0086
io,2457576.727908025,A.D. 2016-07-07 05:28:11.25 TDB,2457576.821395892,A.D. 2016-07-07 07:42:48.61 TDB,134.6225,2457576.774651959,5.84262204,48.591606,0.0086,0.0086
io,2457578.497697521,A.D. 2016-07-08 23:56:41.07 TDB,2457578.591159671,A.D. 2016-07-09 02:11:16.20 TDB,134.5855,2457578.544428596,5.86706248,48.794871,0.0086,0.0086
io,2457580.267429663,A.D. 2016-07-10 18:25:05.92 TDB,2457580.360866451,A.D. 2016-07-10 20:39:38.86 TDB,134.5490,2457580.314148057,5.89115667,48.995256,0.0086,0.0086
io,2457582.037201016,A.D. 2016-07-12 12:53:34.17 TDB,2457582.130630307,A.D. 2016-07-12 15:08:06.46 TDB,134.5382,2457582.083915662,5.91489281,49.192663,0.0086,0.0086
io,2457583.807031450,A.D. 2016-07-14 07:22:07.52 TDB,2457583.900432957,A.D. 2016-07-14 09:36:37.41 TDB,134.4982,2457583.853732203,5.93826008,49.387003,0.0086,0.0086
io,2457585.576771821,A.D. 2016-07-16 01:50:33.09 TDB,2457585.670151909,A.D. 2016-07-16 04:05:01.12 TDB,134.4673,2457585.623461865,5.96124384,49.578153,0.0086,0.0086
io,2457587.346504079,A.D. 2016-07-17 20:18:57.95 TDB,2457587.439863035,A.D. 2016-07-17 22:33:24.17 TDB,134.4369,2457587.393183556,5.98383310,49.766022,0.0086,0.0086
io,2457589.116326957,A.D. 2016-07-19 14:47:30.65 TDB,2457589.209682417,A.D. 2016-07-19 17:01:56.56 TDB,134.4319,2457589.163004687,6.00601896,49.950537,0.0086,0.0086
io,2457590.886241151,A.D. 2016-07-21 09:16:11.24 TDB,2457590.979569551,A.D. 2016-07-21 11:30:34.81 TDB,134.3929,2457590.932905351,6.02779290,50.131625,0.0086,0.0086
io,2457592.656059748,A.D. 2016-07-23 03:44:43.56 TDB,2457592.749364231,A.D. 2016-07-23 05:59:05.07 TDB,134.3585,2457592.702711989,6.04914158,50.309176,0.0086,0.0086
io,2457594.425818486,A.D. 2016-07-24 22:13:10.72 TDB,2457594.519096708,A.D. 2016-07-25 00:27:29.96 TDB,134.3206,2457594.472457597,6.07005382,50.483098,0.0086,0.0086
io,2457596.195606451,A.D. 2016-07-26 16:41:40.40 TDB,2457596.288877398,A.D. 2016-07-26 18:55:59.01 TDB,134.3102,2457596.242241925,6.09051949,50.653306,0.0086,0.0086
io,2457597.965441656,A.D. 2016-07-28 11:10:14.16 TDB,2457598.058683428,A.D. 2016-07-28 13:24:30.25 TDB,134.2682,2457598.012062542,6.11052841,50.819715,0.0086,0.0086
io,2457599.735169740,A.D. 2016-07-30 05:38:38.67 TDB,2457599.828388080,A.D. 2016-07-30 07:52:52.73 TDB,134.2344,2457599.781778910,6.13006559,50.982201,0.0086,0.0086
io,2457601.504851904,A.D. 2016-08-01 00:06:59.20 TDB,2457601.598046714,A.D. 2016-08-01 02:21:11.24 TDB,134.2005,2457601.551449309,6.14911820,51.140657,0.0086,0.0086
io,2457603.274610545,A.D. 2016-08-02 18:35:26.35 TDB,2457603.367803745,A.D. 2016-08-02 20:49:38.24 TDB,134.1982,2457603.321207145,6.16767554,51.294993,0.0086,0.0086
io,2457605.044478626,A.D. 2016-08-04 13:04:02.95 TDB,2457605.137647754,A.D. 2016-08-04 15:18:12.77 TDB,134.1635,2457605.091063190,6.18572849,51.445135,0.0086,0.0086
io,2457606.814287613,A.D. 2016-08-06 07:32:34.45 TDB,2457606.907435488,A.D. 2016-08-06 09:46:42.43 TDB,134.1329,2457606.860861550,6.20326452,51.590978,0.0086,0.0086
io,2457608.584051372,A.D. 2016-08-08 02:01:02.04 TDB,2457608.677173906,A.D. 2016-08-08 04:15:07.83 TDB,134.0964,2457608.630612640,6.22027359,51.732438,0.0086,0.0086
io,2457610.353858121,A.D. 2016-08-09 20:29:33.34 TDB,2457610.446975789,A.D. 2016-08-09 22:43:38.71 TDB,134.0894,2457610.400416955,6.23674803,51.869452,0.0086,0.0086
io,2457612.123722686,A.D. 2016-08-11 14:58:09.64 TDB,2457612.216812405,A.D. 2016-08-11 17:12:12.59 TDB,134.0492,2457612.170267546,6.25268194,52.001970,0.0086,0.0086
io,2457613.893478481,A.D. 2016-08-13 09:26:36.54 TDB,2457613.986543686,A.D. 2016-08-13 11:40:37.37 TDB,134.0139,2457613.940011083,6.26806606,52.129916,0.0086,0.0086
io,2457615.663149190,A.D. 2016-08-15 03:54:56.09 TDB,2457615.756187565,A.D. 2016-08-15 06:08:54.61 TDB,133.9753,2457615.709668377,6.28289303,52.253228,0.0086,0.0086
io,2457617.432862810,A.D. 2016-08-16 22:23:19.35 TDB,2457617.525898791,A.D. 2016-08-17 00:37:17.66 TDB,133.9718,2457617.479380800,6.29715768,52.371863,0.0086,0.0086
io,2457619.202675970,A.D. 2016-08-18 16:51:51.20 TDB,2457619.295689543,A.D. 2016-08-18 19:05:47.58 TDB,133.9395,2457619.249182757,6.31085667,52.485794,0.0086,0.0086
io,2457620.972444897,A.D. 2016-08-20 11:20:19.24 TDB,2457621.065439546,A.D. 2016-08-20 13:34:13.98 TDB,133.9123,2457621.018942222,6.32398277,52.594961,0.0086,0.0086
io,2457622.742175112,A.D. 2016-08-22 05:48:43.93 TDB,2457622.835146060,A.D. 2016-08-22 08:02:36.62 TDB,133.8782,2457622.788660586,6.33652894,52.699304,0.0086,0.0086
io,2457624.511969146,A.D. 2016-08-24 00:17:14.13 TDB,2457624.604938179,A.D. 2016-08-24 02:31:06.66 TDB,133.8754,2457624.558453663,6.34848858,52.798769,0.0086,0.0086
io,2457626.281851860,A.D. 2016-08-25 18:45:52.00 TDB,2457626.374796785,A.D. 2016-08-25 20:59:42.44 TDB,133.8407,2457626.328324323,6.35985587,52.893308,0.0086,0.0086
io,2457628.051651686,A.D. 2016-08-27 13:14:22.71 TDB,2457628.144573682,A.D. 2016-08-27 15:28:11.17 TDB,133.8077,2457628.098112685,6.37062107,52.982840,0.0086,0.0086
io,2457629.821348598,A.D. 2016-08-29 07:42:44.52 TDB,2457629.914242460,A.D. 2016-08-29 09:56:30.55 TDB,133.7672,2457629.867795529,6.38077494,53.067287,0.0086,0.0086
io,2457631.591058258,A.D. 2016-08-31 02:11:07.43 TDB,2457631.683948006,A.D. 2016-08-31 04:24:53.11 TDB,133.7612,2457631.637503132,6.39031006,53.146588,0.0086,0.0086
io,2457633.360844410,A.D. 2016-09-01 20:39:36.96 TDB,2457633.453711856,A.D. 2016-09-01 22:53:20.70 TDB,133.7291,2457633.407278133,6.39922189,53.220706,0.0086,0.0086
