moon,ingress_jd,ingress_cal,egress_jd,egress_cal,duration_min,mid_jd,earth_moon_au,light_travel_min,ingress_prec_s,egress_prec_s
ganymede,2458327.761174445,A.D. 2018-07-28 06:16:05.47 TDB,2458327.844947894,A.D. 2018-07-28 08:16:43.50 TDB,120.6338,2458327.803061170,5.15151249,42.843823,0.0086,0.0086
ganymede,2458334.926580783,A.D. 2018-08-04 10:14:16.58 TDB,2458335.010461126,A.D. 2018-08-04 12:15:03.84 TDB,120.7877,2458334.968520954,5.26090448,43.753608,0.0086,0.0086
ganymede,2458342.092119773,A.D. 2018-08-11 14:12:39.15 TDB,2458342.176176560,A.D. 2018-08-11 16:13:41.65 TDB,121.0418,2458342.134148167,5.37086159,44.668094,0.0086,0.0086
ganymede,2458349.257990866,A.D. 2018-08-18 18:11:30.41 TDB,2458349.342210650,A.D. 2018-08-18 20:12:47.00 TDB,121.2765,2458349.300100758,5.47995754,45.575417,0.0086,0.0086
ganymede,2458356.423981377,A.D. 2018-08-25 22:10:31.99 TDB,2458356.508406736,A.D. 2018-08-26 00:12:06.34 TDB,121.5725,2458356.466194056,5.58685389,46.464447,0.0086,0.0086
ganymede,2458363.589762952,A.D. 2018-09-02 02:09:15.52 TDB,2458363.674434300,A.D. 2018-09-02 04:11:11.12 TDB,121.9267,2458363.632098626,5.69042882,47.325853,0.0086,0.0086
ganymede,2458370.755221963,A.D. 2018-09-09 06:07:31.18 TDB,2458370.840115711,A.D. 2018-09-09 08:09:46.00 TDB,122.2470,2458370.797668837,5.78962845,48.150872,0.0086,0.0086
ganymede,2458377.920530166,A.D. 2018-09-16 10:05:33.81 TDB,2458378.005716234,A.D. 2018-09-16 12:08:13.88 TDB,122.6679,2458377.963123200,5.88333982,48.930245,0.0086,0.0086
ganymede,2458385.085940240,A.D. 2018-09-23 14:03:45.24 TDB,2458385.171353873,A.D. 2018-09-23 16:06:44.97 TDB,122.9956,2458385.128647056,5.97059363,49.655913,0.0086,0.0086
ganymede,2458392.251481438,A.D. 2018-09-30 18:02:08.00 TDB,2458392.337189369,A.D. 2018-09-30 20:05:33.16 TDB,123.4194,2458392.294335403,6.05060982,50.321387,0.0086,0.0086
ganymede,2458399.417328929,A.D. 2018-10-07 22:00:57.22 TDB,2458399.503319374,A.D. 2018-10-08 00:04:46.79 TDB,123.8262,2458399.460324151,6.12264927,50.920521,0.0086,0.0086
ganymede,2458406.583274541,A.D. 2018-10-15 01:59:54.92 TDB,2458406.669585510,A.D. 2018-10-15 04:04:12.19 TDB,124.2878,2458406.626430026,6.18591563,51.446692,0.0086,0.0086
ganymede,2458413.748991951,A.D. 2018-10-22 05:58:32.90 TDB,2458413.835662557,A.D. 2018-10-22 08:03:21.24 TDB,124.8057,2458413.792327254,6.23977932,51.894662,0.0086,0.0086
ganymede,2458420.914372429,A.D. 2018-10-29 09:56:41.78 TDB,2458421.001374917,A.D. 2018-10-29 12:01:58.79 TDB,125.2836,2458420.957873673,6.28380283,52.260795,0.0086,0.0086
ganymede,2458428.079609415,A.D. 2018-11-05 13:54:38.25 TDB,2458428.167011494,A.D. 2018-11-05 16:00:29.79 TDB,125.8590,2458428.123310454,6.31756052,52.541549,0.0086,0.0086
ganymede,2458435.244971963,A.D. 2018-11-12 17:52:45.58 TDB,2458435.332711315,A.D. 2018-11-12 19:59:06.26 TDB,126.3447,2458435.288841639,6.34060595,52.733212,0.0086,0.0086
ganymede,2458442.410470540,A.D. 2018-11-19 21:51:04.65 TDB,2458442.498610124,A.D. 2018-11-19 23:57:59.91 TDB,126.9210,2458442.454540332,6.35267626,52.833597,0.0086,0.0086
ganymede,2458449.576257521,A.D. 2018-11-27 01:49:48.65 TDB,2458449.664786104,A.D. 2018-11-27 03:57:17.52 TDB,127.4812,2458449.620521813,6.35369324,52.842055,0.0086,0.0086
ganymede,2458456.742128975,A.D. 2018-12-04 05:48:39.94 TDB,2458456.831078652,A.D. 2018-12-04 07:56:45.20 TDB,128.0875,2458456.786603814,6.34357847,52.757933,0.0086,0.0086
ganymede,2458463.907759101,A.D. 2018-12-11 09:47:10.39 TDB,2458463.997166762,A.D. 2018-12-11 11:55:55.21 TDB,128.7470,2458463.952462931,6.32226326,52.580660,0.0086,0.0086
ganymede,2458471.073044430,A.D. 2018-12-18 13:45:11.04 TDB,2458471.162878367,A.D. 2018-12-18 15:54:32.69 TDB,129.3609,2458471.117961398,6.28990171,52.311517,0.0086,0.0086
ganymede,2458478.238198468,A.D. 2018-12-25 17:43:00.35 TDB,2458478.328523941,A.D. 2018-12-25 19:53:04.47 TDB,130.0687,2458478.283361204,6.24681234,51.953154,0.0086,0.0086
ganymede,2458485.403504207,A.D. 2019-01-01 21:41:02.76 TDB,2458485.494262062,A.D. 2019-01-01 23:51:44.24 TDB,130.6913,2458485.448883135,6.19331046,51.508192,0.0086,0.0086
ganymede,2458492.568955217,A.D. 2019-01-09 01:39:17.73 TDB,2458492.660204005,A.D. 2019-01-09 03:50:41.63 TDB,131.3983,2458492.614579611,6.12974448,50.979530,0.0086,0.0086
ganymede,2458499.734683092,A.D. 2019-01-16 05:37:56.62 TDB,2458499.826411129,A.D. 2019-01-16 07:50:01.92 TDB,132.0884,2458499.780547111,6.05670214,50.372056,0.0086,0.0086
ganymede,2458506.900487741,A.D. 2019-01-23 09:36:42.14 TDB,2458506.992720332,A.D. 2019-01-23 11:49:31.04 TDB,132.8149,2458506.946604037,5.97492610,49.691945,0.0086,0.0086
ganymede,2458514.066044508,A.D. 2019-01-30 13:35:06.25 TDB,2458514.158815754,A.D. 2019-01-30 15:48:41.68 TDB,133.5906,2458514.112430131,5.88513915,48.945210,0.0086,0.0086
ganymede,2458521.231255959,A.D. 2019-02-06 17:33:00.51 TDB,2458521.324530440,A.D. 2019-02-06 19:47:19.43 TDB,134.3153,2458521.277893200,5.78813558,48.138456,0.0086,0.0086
ganymede,2458528.396352392,A.D. 2019-02-13 21:30:44.85 TDB,2458528.490192533,A.D. 2019-02-13 23:45:52.63 TDB,135.1298,2458528.443272462,5.68493781,47.280186,0.0086,0.0086
ganymede,2458535.561628408,A.D. 2019-02-21 01:28:44.69 TDB,2458535.655978382,A.D. 2019-02-21 03:44:36.53 TDB,135.8640,2458535.608803395,5.57669950,46.379996,0.0086,0.0086
ganymede,2458542.727061117,A.D. 2019-02-28 05:26:58.08 TDB,2458542.821974783,A.D. 2019-02-28 07:43:38.62 TDB,136.6757,2458542.774517950,5.46452618,45.447078,0.0086,0.0086
ganymede,2458549.892762269,A.D. 2019-03-07 09:25:34.66 TDB,2458549.988226922,A.D. 2019-03-07 11:43:02.81 TDB,137.4691,2458549.940494596,5.34962320,44.491459,0.0086,0.0086
ganymede,2458557.058535803,A.D. 2019-03-14 13:24:17.49 TDB,2458557.154569703,A.D. 2019-03-14 15:42:34.82 TDB,138.2888,2458557.106552753,5.23342305,43.525052,0.0086,0.0086
ganymede,2458564.224061078,A.D. 2019-03-21 17:22:38.88 TDB,2458564.320695572,A.D. 2019-03-21 19:41:48.10 TDB,139.1537,2458564.272378325,5.11744099,42.560459,0.0086,0.0086
ganymede,2458571.389246944,A.D. 2019-03-28 21:20:30.94 TDB,2458571.486443567,A.D. 2019-03-28 23:40:28.72 TDB,139.9631,2458571.437845256,5.00311467,41.609636,0.0086,0.0086
ganymede,2458578.554337699,A.D. 2019-04-05 01:18:14.78 TDB,2458578.652156121,A.D. 2019-04-05 03:39:06.29 TDB,140.8585,2458578.603246910,4.89197109,40.685283,0.0086,0.0086
ganymede,2458585.719637750,A.D. 2019-04-12 05:16:16.70 TDB,2458585.818025678,A.D. 2019-04-12 07:37:57.42 TDB,141.6786,2458585.768831714,4.78571144,39.801548,0.0086,0.0086
ganymede,2458592.885107149,A.D. 2019-04-19 09:14:33.26 TDB,2458592.984113876,A.D. 2019-04-19 11:37:07.44 TDB,142.5697,2458592.934610512,4.68601123,38.972367,0.0086,0.0086
ganymede,2458600.050837575,A.D. 2019-04-26 13:13:12.37 TDB,2458600.150449075,A.D. 2019-04-26 15:36:38.80 TDB,143.4406,2458600.100643325,4.59439108,38.210385,0.0086,0.0086
ganymede,2458607.216636374,A.D. 2019-05-03 17:11:57.38 TDB,2458607.316864002,A.D. 2019-05-03 19:36:17.05 TDB,144.3278,2458607.266750188,4.51240185,37.528502,0.0086,0.0086
ganymede,2458614.382189749,A.D. 2019-05-10 21:10:21.19 TDB,2458614.483062650,A.D. 2019-05-10 23:35:36.61 TDB,145.2570,2458614.432626199,4.44160488,36.939701,0.0086,0.0086
ganymede,2458621.547412595,A.D. 2019-05-18 01:08:16.45 TDB,2458621.648890645,A.D. 2019-05-18 03:34:24.15 TDB,146.1284,2458621.598151620,4.38332948,36.455040,0.0086,0.0086
ganymede,2458628.712561829,A.D. 2019-05-25 05:06:05.34 TDB,2458628.814702874,A.D. 2019-05-25 07:33:10.33 TDB,147.0831,2458628.763632352,4.33857747,36.082849,0.0086,0.0086
ganymede,2458635.877950061,A.D. 2019-06-01 09:04:14.89 TDB,2458635.980705755,A.D. 2019-06-01 11:32:12.98 TDB,147.9682,2458635.929327908,4.30822808,35.830440,0.0086,0.0086
ganymede,2458643.043520360,A.D. 2019-06-08 13:02:40.16 TDB,2458643.146935807,A.D. 2019-06-08 15:31:35.25 TDB,148.9182,2458643.095228083,4.29293894,35.703284,0.0086,0.0086
ganymede,2458650.209343753,A.D. 2019-06-15 17:01:27.30 TDB,2458650.313403571,A.D. 2019-06-15 19:31:18.07 TDB,149.8461,2458650.261373662,4.29292903,35.703202,0.0086,0.0086
ganymede,2458657.375229533,A.D. 2019-06-22 21:00:19.83 TDB,2458657.479938521,A.D. 2019-06-22 23:31:06.69 TDB,150.7809,2458657.427584027,4.30801246,35.828647,0.0086,0.0086
ganymede,2458664.540873783,A.D. 2019-06-30 00:58:51.49 TDB,2458664.646259312,A.D. 2019-06-30 03:30:36.80 TDB,151.7552,2458664.593566547,4.33781581,36.076514,0.0086,0.0086
ganymede,2458671.706197097,A.D. 2019-07-07 04:56:55.43 TDB,2458671.812218180,A.D. 2019-07-07 07:29:35.65 TDB,152.6704,2458671.759207638,4.38169771,36.441469,0.0086,0.0086
ganymede,2458678.871466490,A.D. 2019-07-14 08:54:54.70 TDB,2458678.978179457,A.D. 2019-07-14 11:28:34.71 TDB,153.6667,2458678.924822973,4.43860085,36.914718,0.0086,0.0086
ganymede,2458686.036999559,A.D. 2019-07-21 12:53:16.76 TDB,2458686.144359826,A.D. 2019-07-21 15:27:52.69 TDB,154.5988,2458686.090679693,4.50725380,37.485687,0.0086,0.0086
ganymede,2458693.202723243,A.D. 2019-07-28 16:51:55.29 TDB,2458693.310771982,A.D. 2019-07-28 19:27:30.70 TDB,155.5902,2458693.256747613,4.58635091,38.143517,0.0086,0.0086
ganymede,2458700.368686289,A.D. 2019-08-04 20:50:54.50 TDB,2458700.477406666,A.D. 2019-08-04 23:27:27.94 TDB,156.5573,2458700.423046477,4.67446958,38.876378,0.0086,0.0086
ganymede,2458707.534699151,A.D. 2019-08-12 00:49:58.01 TDB,2458707.644089519,A.D. 2019-08-12 03:27:29.33 TDB,157.5221,2458707.589394335,4.76996471,39.670587,0.0086,0.0086
ganymede,2458714.700472003,A.D. 2019-08-19 04:48:40.78 TDB,2458714.810557913,A.D. 2019-08-19 07:27:12.20 TDB,158.5237,2458714.755514958,4.87121632,40.512671,0.0086,0.0086
ganymede,2458721.865932078,A.D. 2019-08-26 08:46:56.53 TDB,2458721.976671846,A.D. 2019-08-26 11:26:24.45 TDB,159.4653,2458721.921301962,4.97674264,41.390306,0.0086,0.0086
ganymede,2458729.031353853,A.D. 2019-09-02 12:45:08.97 TDB,2458729.142801926,A.D. 2019-09-02 15:25:38.09 TDB,160.4852,2458729.087077890,5.08504883,42.291062,0.0086,0.0086
ganymede,2458736.197057236,A.D. 2019-09-09 16:43:45.75 TDB,2458736.309171729,A.D. 2019-09-09 19:25:12.44 TDB,161.4449,2458736.253114482,5.19456085,43.201845,0.0086,0.0086
ganymede,2458743.362953510,A.D. 2019-09-16 20:42:39.18 TDB,2458743.475771101,A.D. 2019-09-16 23:25:06.62 TDB,162.4573,2458743.419362306,5.30384999,44.110775,0.0086,0.0086
ganymede,2458750.529065963,A.D. 2019-09-24 00:41:51.30 TDB,2458750.642567507,A.D. 2019-09-24 03:25:17.83 TDB,163.4422,2458750.585816735,5.41166691,45.007461,0.0086,0.0086
ganymede,2458757.695206081,A.D. 2019-10-01 04:41:05.81 TDB,2458757.809383063,A.D. 2019-10-01 07:25:30.70 TDB,164.4149,2458757.752294572,5.51676150,45.881506,0.0086,0.0086
ganymede,2458764.861101218,A.D. 2019-10-08 08:39:59.15 TDB,2458764.975977295,A.D. 2019-10-08 11:25:24.44 TDB,165.4216,2458764.918539256,5.61784817,46.722219,0.0086,0.0086
ganymede,2458772.026686991,A.D. 2019-10-15 12:38:25.76 TDB,2458772.142220217,A.D. 2019-10-15 15:24:47.83 TDB,166.3678,2458772.084453604,5.71385293,47.520666,0.0086,0.0086
ganymede,2458779.192245274,A.D. 2019-10-22 16:36:49.99 TDB,2458779.308487853,A.D. 2019-10-22 19:24:13.35 TDB,167.3893,2458779.250366563,5.80385995,48.269231,0.0086,0.0086
ganymede,2458786.358097655,A.D. 2019-10-29 20:35:39.64 TDB,2458786.475008935,A.D. 2019-10-29 23:24:00.77 TDB,168.3522,2458786.416553295,5.88694860,48.960259,0.0086,0.0086
ganymede,2458793.524139466,A.D. 2019-11-06 00:34:45.65 TDB,2458793.641750627,A.D. 2019-11-06 03:24:07.25 TDB,169.3601,2458793.582945046,5.96218325,49.585966,0.0086,0.0086
ganymede,2458800.690365715,A.D. 2019-11-13 04:34:07.60 TDB,2458800.808654278,A.D. 2019-11-13 07:24:27.73 TDB,170.3355,2458800.749509997,6.02885656,50.140471,0.0086,0.0086
ganymede,2458807.856589075,A.D. 2019-11-20 08:33:29.30 TDB,2458807.975539223,A.D. 2019-11-20 11:24:46.59 TDB,171.2882,2458807.916064149,6.08639960,50.619042,0.0086,0.0086
ganymede,2458815.022554737,A.D. 2019-11-27 12:32:28.73 TDB,2458815.142188146,A.D. 2019-11-27 15:24:45.06 TDB,172.2721,2458815.082371442,6.13422018,51.016754,0.0086,0.0086
ganymede,2458822.188207848,A.D. 2019-12-04 16:31:01.16 TDB,2458822.308482910,A.D. 2019-12-04 19:24:12.92 TDB,173.1961,2458822.248345379,6.17176810,51.329030,0.0086,0.0086
ganymede,2458829.353839151,A.D. 2019-12-11 20:29:31.70 TDB,2458829.474806462,A.D. 2019-12-11 23:23:43.28 TDB,174.1929,2458829.414322807,6.19872128,51.553193,0.0086,0.0086
ganymede,2458836.519773708,A.D. 2019-12-19 00:28:28.45 TDB,2458836.641394428,A.D. 2019-12-19 03:23:36.48 TDB,175.1338,2458836.580584068,6.21489016,51.687665,0.0086,0.0086
ganymede,2458843.685893217,A.D. 2019-12-26 04:27:41.17 TDB,2458843.808194773,A.D. 2019-12-26 07:23:48.03 TDB,176.1142,2458843.747043995,6.22004406,51.730529,0.0086,0.0086
ganymede,2458850.852167008,A.D. 2020-01-02 08:27:07.23 TDB,2458850.975125274,A.D. 2020-01-02 11:24:10.82 TDB,177.0599,2458850.913646141,6.21403312,51.680538,0.0086,0.0086
ganymede,2458858.018411724,A.D. 2020-01-09 12:26:30.77 TDB,2458858.142005190,A.D. 2020-01-09 15:24:29.25 TDB,177.9746,2458858.080208457,6.19694271,51.538401,0.0086,0.0086
ganymede,2458865.184391027,A.D. 2020-01-16 16:25:31.38 TDB,2458865.308640491,A.D. 2020-01-16 19:24:26.54 TDB,178.9192,2458865.246515759,6.16897062,51.305764,0.0086,0.0086
ganymede,2458872.350060906,A.D. 2020-01-23 20:24:05.26 TDB,2458872.474926115,A.D. 2020-01-23 23:23:53.62 TDB,179.8059,2458872.412493511,6.13027868,50.983973,0.0086,0.0086
ganymede,2458879.515720905,A.D. 2020-01-31 00:22:38.29 TDB,2458879.641251192,A.D. 2020-01-31 03:23:24.10 TDB,180.7636,2458879.578486049,6.08112954,50.575212,0.0086,0.0086
ganymede,2458886.681698604,A.D. 2020-02-07 04:21:38.76 TDB,2458886.807856417,A.D. 2020-02-07 07:23:18.79 TDB,181.6673,2458886.744777511,6.02201823,50.083598,0.0086,0.0086
ganymede,2458893.847862509,A.D. 2020-02-14 08:20:55.32 TDB,2458893.974671562,A.D. 2020-02-14 11:23:31.62 TDB,182.6050,2458893.911267036,5.95352292,49.513940,0.0086,0.0086
ganymede,2458901.014157571,A.D. 2020-02-21 12:20:23.21 TDB,2458901.141592190,A.D. 2020-02-21 15:23:53.57 TDB,183.5059,2458901.077874880,5.87617621,48.870667,0.0086,0.0086
ganymede,2458908.180404091,A.D. 2020-02-28 16:19:46.91 TDB,2458908.308437820,A.D. 2020-02-28 19:24:09.03 TDB,184.3686,2458908.244420955,5.79064939,48.159362,0.0086,0.0086
ganymede,2458915.346382219,A.D. 2020-03-06 20:18:47.42 TDB,2458915.475036089,A.D. 2020-03-06 23:24:03.12 TDB,185.2616,2458915.410709154,5.69782626,47.387376,0.0086,0.0086
ganymede,2458922.512060510,A.D. 2020-03-14 00:17:22.03 TDB,2458922.641296870,A.D. 2020-03-14 03:23:28.05 TDB,186.1004,2458922.576678690,5.59865081,46.562559,0.0086,0.0086
ganymede,2458929.677745563,A.D. 2020-03-21 04:15:57.22 TDB,2458929.807612938,A.D. 2020-03-21 07:22:57.76 TDB,187.0090,2458929.742679250,5.49400039,45.692208,0.0086,0.0086
ganymede,2458936.843765055,A.D. 2020-03-28 08:15:01.30 TDB,2458936.974226693,A.D. 2020-03-28 11:22:53.19 TDB,187.8648,2458936.908995874,5.38492160,44.785027,0.0086,0.0086
ganymede,2458944.009975559,A.D. 2020-04-04 12:14:21.89 TDB,2458944.141051569,A.D. 2020-04-04 15:23:06.86 TDB,188.7495,2458944.075513564,5.27265300,43.851318,0.0086,0.0086
ganymede,2458951.176300635,A.D. 2020-04-11 16:13:52.37 TDB,2458951.307963971,A.D. 2020-04-11 19:23:28.09 TDB,189.5952,2458951.242132302,5.15846140,42.901615,0.0086,0.0086
ganymede,2458958.342563515,A.D. 2020-04-18 20:13:17.49 TDB,2458958.474783061,A.D. 2020-04-18 23:23:41.26 TDB,190.3961,2458958.408673287,5.04356312,41.946035,0.0086,0.0086
ganymede,2458965.508559746,A.D. 2020-04-26 00:12:19.56 TDB,2458965.641356855,A.D. 2020-04-26 03:23:33.23 TDB,191.2278,2458965.574958301,4.92935588,40.996203,0.0086,0.0086
ganymede,2458972.674272068,A.D. 2020-05-03 04:10:57.11 TDB,2458972.807611871,A.D. 2020-05-03 07:22:57.67 TDB,192.0093,2458972.740941970,4.81739400,40.065044,0.0086,0.0086
ganymede,2458979.840010456,A.D. 2020-05-10 08:09:36.90 TDB,2458979.973940729,A.D. 2020-05-10 11:22:28.48 TDB,192.8596,2458979.906975592,4.70918621,39.165107,0.0086,0.0086
ganymede,2458987.006100231,A.D. 2020-05-17 12:08:47.06 TDB,2458987.140584654,A.D. 2020-05-17 15:22:26.51 TDB,193.6576,2458987.073342443,4.60618233,38.308450,0.0086,0.0086
ganymede,2458994.172387132,A.D. 2020-05-24 16:08:14.25 TDB,2458994.307442485,A.D. 2020-05-24 19:22:43.03 TDB,194.4797,2458994.239914808,4.50998145,37.508372,0.0086,0.0086
ganymede,2459001.338776249,A.D. 2020-05-31 20:07:50.27 TDB,2459001.474374395,A.D. 2020-05-31 23:23:05.95 TDB,195.2613,2459001.406575322,4.42223413,36.778600,0.0086,0.0086
ganymede,2459008.505093140,A.D. 2020-06-08 00:07:20.05 TDB,2459008.641198446,A.D. 2020-06-08 03:23:19.55 TDB,195.9916,2459008.573145793,4.34441862,36.131428,0.0086,0.0086
ganymede,2459015.671149487,A.D. 2020-06-15 04:06:27.32 TDB,2459015.807783430,A.D. 2020-06-15 07:23:12.49 TDB,196.7529,2459015.739466459,4.27785311,35.577819,0.0086,0.0086
ganymede,2459022.836943273,A.D. 2020-06-22 08:05:11.90 TDB,2459022.974073514,A.D. 2020-06-22 11:22:39.95 TDB,197.4675,2459022.905508393,4.22385797,35.128756,0.0086,0.0086
ganymede,2459030.002784181,A.D. 2020-06-29 12:04:00.55 TDB,2459030.140457345,A.D. 2020-06-29 15:22:15.51 TDB,198.2494,2459030.071620763,4.18356935,34.793685,0.0086,0.0086
ganymede,2459037.168992855,A.D. 2020-07-06 16:03:20.98 TDB,2459037.307172136,A.D. 2020-07-06 19:22:19.67 TDB,198.9782,2459037.238082496,4.15773771,34.578850,0.0086,0.0086
ganymede,2459044.335403937,A.D. 2020-07-13 20:02:58.90 TDB,2459044.474102491,A.D. 2020-07-13 23:22:42.46 TDB,199.7259,2459044.404753214,4.14681557,34.488013,0.0086,0.0086
ganymede,2459051.501905610,A.D. 2020-07-21 00:02:44.64 TDB,2459051.641094387,A.D. 2020-07-21 03:23:10.56 TDB,200.4318,2459051.571499999,4.15108177,34.523494,0.0086,0.0086
ganymede,2459058.668325332,A.D. 2020-07-28 04:02:23.31 TDB,2459058.807964933,A.D. 2020-07-28 07:23:28.17 TDB,201.0810,2459058.738145133,4.17045811,34.684642,0.0086,0.0086
ganymede,2459065.834492860,A.D. 2020-08-04 08:01:40.18 TDB,2459065.974605509,A.D. 2020-08-04 11:23:25.92 TDB,201.7622,2459065.904549184,4.20438685,34.966819,0.0086,0.0086
ganymede,2459073.000422420,A.D. 2020-08-11 12:00:36.50 TDB,2459073.140978447,A.D. 2020-08-11 15:23:00.54 TDB,202.4007,2459073.070700434,4.25207386,35.363420,0.0086,0.0086
ganymede,2459080.166420881,A.D. 2020-08-18 15:59:38.76 TDB,2459080.307465450,A.D. 2020-08-18 19:22:45.01 TDB,203.1042,2459080.236943166,4.31257915,35.866627,0.0086,0.0086
ganymede,2459087.332801441,A.D. 2020-08-25 19:59:14.04 TDB,2459087.474296379,A.D. 2020-08-25 23:22:59.21 TDB,203.7527,2459087.403548910,4.38469079,36.466361,0.0086,0.0086
ganymede,2459094.499387548,A.D. 2020-09-01 23:59:07.08 TDB,2459094.641342039,A.D. 2020-09-02 03:23:31.95 TDB,204.4145,2459094.570364794,4.46689317,37.150018,0.0086,0.0086
ganymede,2459101.666051728,A.D. 2020-09-09 03:59:06.87 TDB,2459101.808435796,A.D. 2020-09-09 07:24:08.85 TDB,205.0331,2459101.737243762,4.55767453,37.905023,0.0086,0.0086
ganymede,2459108.832622388,A.D. 2020-09-16 07:58:58.57 TDB,2459108.975392936,A.D. 2020-09-16 11:24:33.95 TDB,205.5896,2459108.904007662,4.65554581,38.718994,0.0086,0.0086
ganymede,2459115.998948810,A.D. 2020-09-23 11:58:29.18 TDB,2459116.142128571,A.D. 2020-09-23 15:24:39.91 TDB,206.1789,2459116.070538690,4.75889551,39.578527,0.0086,0.0086
ganymede,2459123.165061643,A.D. 2020-09-30 15:57:41.33 TDB,2459123.308623429,A.D. 2020-09-30 19:24:25.06 TDB,206.7290,2459123.236842536,4.86603445,40.469574,0.0086,0.0086
ganymede,2459130.331261847,A.D. 2020-10-07 19:57:01.02 TDB,2459130.475249363,A.D. 2020-10-07 23:24:21.54 TDB,207.3420,2459130.403255605,4.97544545,41.379518,0.0086,0.0086
ganymede,2459137.497851629,A.D. 2020-10-14 23:56:54.38 TDB,2459137.642225016,A.D. 2020-10-15 03:24:48.24 TDB,207.8977,2459137.570038322,5.08572481,42.296683,0.0086,0.0086
ganymede,2459144.664644743,A.D. 2020-10-22 03:57:05.31 TDB,2459144.809409281,A.D. 2020-10-22 07:25:32.96 TDB,208.4609,2459144.737027012,5.19540549,43.208870,0.0086,0.0086
ganymede,2459151.831498568,A.D. 2020-10-29 07:57:21.48 TDB,2459151.976623466,A.D. 2020-10-29 11:26:20.27 TDB,208.9799,2459151.904061017,5.30304643,44.104092,0.0086,0.0086
ganymede,2459158.998241501,A.D. 2020-11-05 11:57:28.07 TDB,2459159.143679937,A.D. 2020-11-05 15:26:53.95 TDB,209.4313,2459159.070960719,5.40743913,44.972300,0.0086,0.0086
ganymede,2459166.164745328,A.D. 2020-11-12 15:57:14.00 TDB,2459166.310520174,A.D. 2020-11-12 19:27:08.94 TDB,209.9158,2459166.237632751,5.50748370,45.804345,0.0086,0.0086
ganymede,2459173.331058515,A.D. 2020-11-19 19:56:43.46 TDB,2459173.477144518,A.D. 2020-11-19 23:27:05.29 TDB,210.3638,2459173.404101517,5.60205085,46.590836,0.0086,0.0086
ganymede,2459180.497472025,A.D. 2020-11-26 23:56:21.58 TDB,2459180.643910907,A.D. 2020-11-27 03:27:13.90 TDB,210.8720,2459180.570691466,5.69008199,47.322969,0.0086,0.0086
ganymede,2459187.664273502,A.D. 2020-12-04 03:56:33.23 TDB,2459187.811023036,A.D. 2020-12-04 07:27:52.39 TDB,211.3193,2459187.737648269,5.77076489,47.993988,0.0086,0.0086
ganymede,2459194.831268454,A.D. 2020-12-11 07:57:01.59 TDB,2459194.978329842,A.D. 2020-12-11 11:28:47.70 TDB,211.7684,2459194.904799148,5.84336660,48.597798,0.0086,0.0086
ganymede,2459201.998297797,A.D. 2020-12-18 11:57:32.93 TDB,2459202.145639963,A.D. 2020-12-18 15:29:43.29 TDB,212.1727,2459202.071968880,5.90712287,49.128043,0.0086,0.0086
ganymede,2459209.165189963,A.D. 2020-12-25 15:57:52.41 TDB,2459209.312763240,A.D. 2020-12-25 19:30:22.74 TDB,212.5055,2459209.238976602,5.96138558,49.579332,0.0086,0.0086
ganymede,2459216.331843358,A.D. 2021-01-01 19:57:51.27 TDB,2459216.479670918,A.D. 2021-01-01 23:30:43.57 TDB,212.8717,2459216.405757139,6.00574076,49.948223,0.0086,0.0086
ganymede,2459223.498326923,A.D. 2021-01-08 23:57:35.45 TDB,2459223.646384622,A.D. 2021-01-09 03:30:47.63 TDB,213.2031,2459223.572355773,6.03985271,50.231923,0.0086,0.0086
ganymede,2459230.664918123,A.D. 2021-01-16 03:57:28.93 TDB,2459230.813244761,A.D. 2021-01-16 07:31:04.35 TDB,213.5904,2459230.739081442,6.06334341,50.427289,0.0086,0.0086
ganymede,2459237.831888027,A.D. 2021-01-23 07:57:55.13 TDB,2459237.980438154,A.D. 2021-01-23 11:31:49.86 TDB,213.9122,2459237.906163090,6.07598684,50.532442,0.0086,0.0086
ganymede,2459244.999034555,A.D. 2021-01-30 11:58:36.59 TDB,2459245.147805030,A.D. 2021-01-30 15:32:50.35 TDB,214.2295,2459245.073419793,6.07776873,50.547261,0.0086,0.0086
ganymede,2459252.166180426,A.D. 2021-02-06 15:59:17.99 TDB,2459252.315140384,A.D. 2021-02-06 19:33:48.13 TDB,214.5023,2459252.240660405,6.06872762,50.472069,0.0086,0.0086
ganymede,2459259.333154846,A.D. 2021-02-13 19:59:44.58 TDB,2459259.482252765,A.D. 2021-02-13 23:34:26.64 TDB,214.7010,2459259.407703806,6.04886878,50.306908,0.0086,0.0086
ganymede,2459266.499885219,A.D. 2021-02-20 23:59:50.08 TDB,2459266.649145992,A.D. 2021-02-21 03:34:46.21 TDB,214.9355,2459266.574515605,6.01836480,50.053214,0.0086,0.0086
ganymede,2459273.666463740,A.D. 2021-02-28 03:59:42.47 TDB,2459273.815866084,A.D. 2021-02-28 07:34:50.83 TDB,215.1394,2459273.741164912,5.97758714,49.714076,0.0086,0.0086
ganymede,2459280.833155350,A.D. 2021-03-07 07:59:44.62 TDB,2459280.982737650,A.D. 2021-03-07 11:35:08.53 TDB,215.3985,2459280.907946500,5.92691722,49.292667,0.0086,0.0086
ganymede,2459288.000217758,A.D. 2021-03-14 12:00:18.81 TDB,2459288.149933831,A.D. 2021-03-14 15:35:54.28 TDB,215.5911,2459288.075075794,5.86670732,48.791917,0.0086,0.0086
